150, -23.76, -20.72, 159.39, 196.89, 0.992, -0.160, -0.288, 15:10:43.693
151, -21.11, -19.62, 155.05, 195.21, 0.992, -0.160, -0.288, 15:10:43.694
152, -18.11, -18.70, 175.37, 207.24, 0.992, -0.160, -0.288, 15:10:43.694
153, -18.15, -22.91, 167.45, 201.43, 0.992, -0.160, -0.288, 15:10:43.708
154, -9.85, -20.33, 151.96, 197.04, 0.992, -0.160, -0.288, 15:10:43.708
155, -25.78, -26.19, 166.56, 205.80, 0.992, -0.160, -0.288, 15:10:43.709
156, -21.56, -27.99, 170.19, 211.80, 0.992, -0.160, -0.288, 15:10:43.709
157, -27.16, -27.56, 154.82, 206.94, 0.992, -0.160, -0.288, 15:10:43.723
158, -7.35, -26.90, 154.76, 200.79, 0.992, -0.160, -0.288, 15:10:43.723
159, -21.15, -27.81, 172.77, 209.60, 0.992, -0.160, -0.288, 15:10:43.738
160, -21.61, -27.19, 161.17, 204.44, 0.992, -0.160, -0.288, 15:10:43.738
161, -17.39, -28.22, 157.79, 198.14, 0.992, -0.160, -0.288, 15:10:43.739
162, -18.21, -29.32, 178.88, 208.49, 0.992, -0.160, -0.288, 15:10:43.739
163, -19.04, -28.41, 171.07, 203.60, 0.992, -0.160, -0.288, 15:10:43.760
164, -14.65, -24.99, 157.82, 198.64, 0.992, -0.160, -0.288, 15:10:43.760
165, -16.44, -23.02, 165.69, 198.03, 0.992, -0.160, -0.288, 15:10:43.768
166, -20.82, -24.77, 176.58, 204.60, 0.992, -0.160, -0.288, 15:10:43.768
167, -19.54, -22.47, 153.89, 196.58, 0.992, -0.160, -0.288, 15:10:43.769
168, -23.77, -24.27, 154.56, 203.88, 0.992, -0.160, -0.288, 15:10:43.769
169, -16.68, -26.43, 175.42, 209.82, 0.992, -0.160, -0.288, 15:10:43.783
170, -16.63, -23.39, 163.10, 205.37, 0.992, -0.160, -0.288, 15:10:43.783
171, -18.49, -22.64, 157.58, 207.02, 0.992, -0.160, -0.288, 15:10:43.798
172, -19.96, -19.93, 180.10, 217.12, 0.992, -0.160, -0.288, 15:10:43.798
173, -19.34, -26.93, 170.53, 213.17, 0.992, -0.160, -0.288, 15:10:43.799
174, -8.89, -27.96, 167.44, 212.64, 0.992, -0.160, -0.288, 15:10:43.799
175, -18.89, -24.50, 184.72, 226.42, 0.992, -0.160, -0.288, 15:10:43.813
